"module name","license","repository"
"unique-filename@1.1.0","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.0","ISC","https://github.com/iarna/unique-slug"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unzip-response@1.0.2","MIT","https://github.com/sindresorhus/unzip-response"
"update-notifier@1.0.3","BSD-2-Clause","https://github.com/yeoman/update-notifier"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"url-loader@0.5.7","MIT","https://github.com/webpack/url-loader"
"url-loader@0.5.8","MIT","https://github.com/webpack/url-loader"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-parse@1.0.5","MIT","https://github.com/unshiftio/url-parse"
"url-parse@1.1.8","MIT","https://github.com/unshiftio/url-parse"
"url@0.10.3","MIT","https://github.com/defunctzombie/node-url"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"urlgrey@0.4.4","BSD-2-Clause","https://github.com/cainus/urlgrey"
"user-home@1.1.1","MIT","https://github.com/sindresorhus/user-home"
"user-home@2.0.0","MIT","https://github.com/sindresorhus/user-home"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.0","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@2.0.3","MIT","https://github.com/defunctzombie/node-uuid"
"uuid@3.0.1","MIT","https://github.com/kelektiv/node-uuid"
"v8flags@2.0.11","MIT","https://github.com/tkellen/node-v8flags"
"validate-npm-package-license@3.0.1","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validate-npm-package-name@2.2.2","ISC","https://github.com/npm/validate-npm-package-name"
"variable-diff@1.1.0","MIT","https://github.com/taylorhakes/variable-diff"
"vary@1.1.0","MIT","https://github.com/jshttp/vary"
"vendors@1.0.1","MIT","https://github.com/wooorm/vendors"
"verror@1.3.6","MIT*","https://github.com/davepacheco/node-verror"
"vm-browserify@0.0.4","MIT","https://github.com/substack/vm-browserify"
"voca@1.3.0","MIT","https://github.com/panzerdp/voca"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"watch@0.10.0","Apache*","https://github.com/mikeal/watch"
"watchpack@0.2.9","MIT","https://github.com/webpack/watchpack"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@4.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-core@0.6.9","MIT","https://github.com/webpack/core"
"webpack-dev-middleware@1.10.1","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-middleware@1.8.4","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@1.16.2","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-hot-middleware@2.13.2","MIT","https://github.com/glenjamin/webpack-hot-middleware"
"webpack-hot-middleware@2.17.1","MIT","https://github.com/glenjamin/webpack-hot-middleware"
"webpack-manifest-plugin@1.1.0","MIT","https://github.com/danethurber/webpack-manifest-plugin"
"webpack-sources@0.1.5","MIT","https://github.com/webpack/webpack-sources"
"webpack@1.13.3","MIT","https://github.com/webpack/webpack"
"webpack@1.14.0","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.6.5","MIT","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.1","MIT","https://github.com/faye/websocket-extensions-node"
"websocket@1.0.24","Apache-2.0","https://github.com/theturtle32/WebSocket-Node"
"whatwg-encoding@1.0.1","WTFPL","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@2.0.2","MIT","https://github.com/github/fetch"
"whatwg-fetch@2.0.3","MIT","https://github.com/github/fetch"
"whatwg-url@4.5.1","MIT","https://github.com/jsdom/whatwg-url"
"whet.extend@0.9.9","MIT","https://github.com/Meettya/whet.extend"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.2.11","ISC","https://github.com/isaacs/node-which"
"which@1.2.12","ISC","https://github.com/isaacs/node-which"
"which@1.2.4","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.0","ISC","https://github.com/iarna/wide-align"
"widest-line@1.0.0","MIT","https://github.com/sindresorhus/widest-line"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size"
"window-size@0.1.4","MIT","https://github.com/jonschlinkert/window-size"
"window-size@0.2.0","MIT","https://github.com/jonschlinkert/window-size"
"wordwrap@0.0.2","MIT/X11","https://github.com/substack/node-wordwrap"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"worker-farm@1.3.1","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.1","ISC","https://github.com/npm/wrappy"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@1.1.4","ISC","https://github.com/iarna/write-file-atomic"
"write-file-atomic@1.2.0","ISC","https://github.com/iarna/write-file-atomic"
"write-file-atomic@1.3.1","ISC","https://github.com/iarna/write-file-atomic"
"write-file-stdout@0.0.2","MIT","https://github.com/ianstormtaylor/write-file-stdout"
"write-file-webpack-plugin@3.4.2","BSD-3-Clause","https://github.com/gajus/write-file-webpack-plugin"
"write@0.2.1","MIT","https://github.com/jonschlinkert/write"
"xdg-basedir@2.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xml-char-classes@1.0.0","MIT","https://github.com/sindresorhus/xml-char-classes"
"xml-name-validator@2.0.1","WTFPL","https://github.com/jsdom/xml-name-validator"
"xstream@10.3.0","MIT","https://github.com/staltz/xstream"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"yaeti@0.0.6","MIT","https://github.com/ibc/yaeti"
"yallist@2.0.0","ISC","https://github.com/isaacs/yallist"
"yallist@2.1.0","ISC","https://github.com/isaacs/yallist"
"yargs-parser@2.4.1","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@4.2.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@1.3.3","MIT/X11","https://github.com/chevex/yargs"
"yargs@3.10.0","MIT","https://github.com/bcoe/yargs"
"yargs@3.32.0","MIT","https://github.com/bcoe/yargs"
"yargs@4.8.1","MIT","https://github.com/yargs/yargs"
"yargs@6.6.0","MIT","https://github.com/yargs/yargs"
